corename,latitude,longitude,wdepth,sdepth,mgca,clean,size_lower,size_upper,omega,pH,t_annual,s_annual,t_seasonal,s_seasonal,grid_lat,grid_lon,include,species,reference1,reference2,reference_link1,reference_link2,omega_inv_sq,clean_method
SO189-32MC ,-1.6167,100.0002,1751,0.5,8.18,0,250,355,1.249008536,8.059529305,28.97821045,33.78509903,28.58666992,33.82158225,-2.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
SO189-32MC ,-1.6167,100.0002,1751,0.5,5.74,0,250,355,1.249008536,8.059529305,28.97821045,33.78509903,28.97823334,33.78510539,-2.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
SO189-32MC ,-1.6167,100.0002,1751,0.5,4.18,0,355,500,1.249008536,8.059529305,28.97821045,33.78509903,28.97823334,33.78510539,-2.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.641016468,non_reductive
SO189-34MC ,-1.4593,100.2252,560,0.5,7.64,0,250,355,1.450217843,8.059529305,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.475481377,non_reductive
SO189-34MC ,-1.4593,100.2252,560,0.5,5.54,0,250,355,1.450217843,8.059529305,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.475481377,non_reductive
SO189-34MC ,-1.4593,100.2252,560,0.5,4.6,0,355,500,1.450217843,8.059529305,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.475481377,non_reductive
SO189-35MC ,-0.874833,99.795333,755,0.5,7.63,0,250,355,1.360110283,8.057387352,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.540569766,non_reductive
SO189-35MC ,-0.874833,99.795333,755,0.5,5.9,0,250,355,1.360110283,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.540569766,non_reductive
SO189-35MC ,-0.874833,99.795333,755,0.5,4.53,0,355,500,1.360110283,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.540569766,non_reductive
SO189-38MC ,-0.789667,99.90833,517,0.5,8.04,0,250,355,1.620032668,8.057387352,29.55579948,33.55519867,28.9293232,33.57215595,-0.5,99.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.381024109,non_reductive
SO189-38MC ,-0.789667,99.90833,517,0.5,6.075,0,250,355,1.620032668,8.057387352,29.55579948,33.55519867,29.55580743,33.5552063,-0.5,99.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.381024109,non_reductive
SO189-38MC ,-0.789667,99.90833,517,0.5,4.43,0,355,500,1.620032668,8.057387352,29.55579948,33.55519867,29.45929822,33.56501701,-0.5,99.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.381024109,non_reductive
SO189-41MC ,0.3413,98.1268,674,0.5,8.1,0,250,355,1.412893176,8.058294296,29.28878975,33.61120987,28.88744783,33.68916512,0.5,98.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.500934963,non_reductive
SO189-41MC ,0.3413,98.1268,674,0.5,5.99,0,250,355,1.412893176,8.058294296,29.28878975,33.61120987,29.28876527,33.61124039,0.5,98.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.500934963,non_reductive
SO189-41MC ,0.3413,98.1268,674,0.5,4.61,0,355,500,1.412893176,8.058294296,29.28878975,33.61120987,29.28876527,33.61124039,0.5,98.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.500934963,non_reductive
SO189-48MC ,0.9538,98.1338,457,0.5,6.085,0,250,355,1.645905256,8.058294296,29.28878975,33.61120987,29.28876527,33.61124039,0.5,98.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.369139344,non_reductive
SO189-48MC ,0.9538,98.1338,457,0.5,4.58,0,355,500,1.645905256,8.058294296,29.28878975,33.61120987,29.28876527,33.61124039,0.5,98.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.369139344,non_reductive
SO189-53MC ,0.9951,98.0298,82,0.5,6.385,0,250,355,5.495206356,8.058294296,29.28878975,33.61120987,29.28876527,33.61124039,0.5,98.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.033115551,non_reductive
SO189-53MC ,0.9951,98.0298,82,0.5,5.01,0,355,500,5.495206356,8.058294296,29.28878975,33.61120987,29.28876527,33.61124039,0.5,98.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.033115551,non_reductive
SO189-59MC ,1.1549,98.0661,479,0.5,6.265,0,250,355,1.645905256,8.061839104,29.10749054,33.43871307,29.10746066,33.43873501,1.5,98.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.369139344,non_reductive
SO189-59MC ,1.1549,98.0661,479,0.5,4.91,0,355,500,1.645905256,8.061839104,29.10749054,33.43871307,29.10746066,33.43873501,1.5,98.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.369139344,non_reductive
SO189-60MC ,1.4495,98.0453,551,0.5,8,0,250,355,1.451043844,8.061839104,29.10749054,33.43871307,28.91326356,33.48101664,1.5,98.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.474940199,non_reductive
SO189-60MC ,1.4495,98.0453,551,0.5,5.6,0,250,355,1.451043844,8.061839104,29.10749054,33.43871307,29.10746066,33.43873501,1.5,98.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.474940199,non_reductive
SO189-60MC ,1.4495,98.0453,551,0.5,4.54,0,355,500,1.451043844,8.061839104,29.10749054,33.43871307,29.10746066,33.43873501,1.5,98.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.474940199,non_reductive
SO189-64MC,1.9928,97.7903,69,0.5,8.27,0,250,355,5.25060463,8.062428474,29.10749054,33.43871307,28.91326356,33.48101664,1.5,98.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.036272824,non_reductive
SO189-64MC,1.9928,97.7903,69,0.5,6.69,0,250,355,5.25060463,8.062428474,29.10749054,33.43871307,29.10746066,33.43873501,1.5,98.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.036272824,non_reductive
SO189-72MC ,2.8299,96.3852,913,0.5,5.55,0,250,355,1.329233527,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.565975232,non_reductive
SO189-72MC ,2.8299,96.3852,913,0.5,4.28,0,355,500,1.329233527,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.565975232,non_reductive
SO189-76MC ,2.8167,96.6135,1108,0.5,5.7,0,250,355,1.300427914,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591326625,non_reductive
SO189-76MC ,2.8167,96.6135,1108,0.5,4.67,0,355,500,1.300427914,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591326625,non_reductive
SO189-80MC ,2.9511,96.4997,1088,0.5,6.055,0,250,355,1.300427914,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591326625,non_reductive
SO189-80MC ,2.9511,96.4997,1088,0.5,4.71,0,355,500,1.300427914,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.591326625,non_reductive
SO189-84MC ,2.9905,96.2202,861,0.5,6.03,0,250,355,1.329233527,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.565975232,non_reductive
SO189-84MC ,2.9905,96.2202,861,0.5,4.32,0,355,500,1.329233527,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.565975232,non_reductive
SO189-87MC ,3.0112,96.2526,912,0.5,5.13,0,250,355,1.332116485,8.065742493,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.563528123,non_reductive
SO189-89MC ,2.7833,96.4163,916,0.5,5.895,0,250,355,1.329233527,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.565975232,non_reductive
SO189-89MC ,2.7833,96.4163,916,0.5,4.5,0,355,500,1.329233527,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.565975232,non_reductive
SO189-97MC ,2.5634,96.7567,1136,0.5,7.67,0,250,355,1.289880991,8.065792084,29.43959999,33.30599976,28.99669711,33.18223699,3.5,96.5,1,bulloides,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.601036317,non_reductive
SO189-97MC ,2.5634,96.7567,1136,0.5,5.805,0,250,355,1.289880991,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,ruber_w,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.601036317,non_reductive
SO189-97MC ,2.5634,96.7567,1136,0.5,4.56,0,355,500,1.289880991,8.065792084,29.43959999,33.30599976,29.43959618,33.30599689,3.5,96.5,1,sacculifer,Mohtadi2011,,http://dx.doi.org/10.1029/2011PA002132,,0.601036317,non_reductive
SO201-2-77,56.3303,170.6988,2130,15.5,0.82,0,125,250,0.746713936,8.163489342,4.689189911,33.0173111,4.689167599,33.01732318,56.5,170.5,1,pachy,Riethdorf2013,,http://doi.pangaea.de/10.1002/palo.20014,,1.79345914,non_reductive
SO28-11KL,5.39,60.252,3859,2.5,3.6,1,212,300,0.861599147,8.052275658,28.4411087,35.53961182,28.44114176,35.53961531,5.5,60.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,1.347067876,reductive
SO28-18KL,1.9,67.342,3035,5,4.2,1,212,300,1.095695257,8.040353775,28.95928955,35.21060181,28.95925585,35.21061325,1.5,67.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,0.832952885,reductive
SO42-26KL,15.515,68.76,3776,2.5,4.7,1,212,300,0.87958312,8.080382347,27.97961044,36.27131271,27.97963317,36.271348,15.5,68.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,1.292546653,reductive
SO42-36KL,17.075,69.045,2055,2.5,5.4,1,212,300,1.096829176,8.08866024,27.85970879,36.17688751,27.8597126,36.17684714,17.5,69.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,0.831231536,reductive
SO42-36KL,17.074833,69.044667,2055,,4.765,0,250,350,1.096829176,8.08866024,27.85970879,36.17688751,27.8597126,36.17684714,17.5,69.5,1,ruber_w,Steinke2005,,http://dx.doi.org/10.1029/2005GC000926,,0.831231536,non_reductive
SO42-74KL,14.321,57.347,3212,12,3.9,1,212,300,1.002240419,8.02981472,26.69500923,36.04078674,26.69502274,36.04076385,14.5,57.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,0.995534176,reductive
SO42-87KL,10.502,57.737,3773,2.5,3.6,1,212,300,0.855036259,8.037503242,27.22499084,35.9025116,27.22498004,35.90252368,10.5,57.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,1.367826256,reductive
SO90-39KG,24.83333333,65.91666667,704,1,4.65,1,212,300,1.419646859,7.971355915,26.61750031,36.5173111,26.61750825,36.51733971,24.5,65.5,1,ruber_w,DahlOppo2006,,http://dx.doi.org/10.1029/2005PA001162,,0.496180107,reductive
SU90-02,40.57,-30.96,2213,,3.175,0,250,315,1.665421247,8.084119797,18.04450989,36.02251053,18.04451497,36.02251816,40.5,-30.5,1,bulloides,Cleroux2008,,http://doi.org/10.1029/2007PA001505,,0.360538625,non_reductive
SU90-02,40.57,-30.96,2213,,3.2,0,250,315,1.665421247,8.084119797,18.04450989,36.02251053,21.8392334,36.0724411,40.5,-30.5,1,ruber_w,MathienBlard2009,,http://dx.doi.org/10.1029/2008GC002353,,0.360538625,non_reductive
SU90-03,40.505,-32.053,2475,,3,0,250,315,1.525376439,8.080013275,18.30329132,36.05718994,22.18832397,36.09446335,40.5,-32.5,1,ruber_w,MathienBlard2009,,http://dx.doi.org/10.1029/2008GC002353,,0.429779733,non_reductive
SU90-03,40.505,-32.053,2475,,3.273333333,0,250,315,1.525376439,8.080013275,18.30329132,36.05718994,18.30328186,36.05718327,40.5,-32.5,1,bulloides,VazquezRiverios2016,,http://dx.doi.org/10.1002/2015GC006234,,0.429779733,non_reductive
SU90-04,41.13,-32.073,2865,,3.33,0,250,315,1.358647585,8.074632645,17.81980896,35.99900055,21.60616938,36.0216039,41.5,-32.5,1,ruber_w,MathienBlard2009,,http://dx.doi.org/10.1029/2008GC002353,,0.54173433,non_reductive
SU90-06,42.03,-32.712,3510,,3.171,0,250,315,1.240630031,8.079134941,17.30471039,35.93399811,17.30473089,35.93400351,42.5,-32.5,1,bulloides,Cleroux2008,,http://doi.org/10.1029/2007PA001505,,0.649703821,non_reductive
SU90-06,42.03,-32.712,3510,,2.96,0,250,315,1.240630031,8.079134941,17.30471039,35.93399811,20.96202977,35.938296,42.5,-32.5,1,ruber_w,MathienBlard2009,,http://dx.doi.org/10.1029/2008GC002353,,0.649703821,non_reductive
SU90-07,42.337,-32.263,3290,,3.02,0,250,315,1.240630031,8.079134941,17.30471039,35.93399811,20.96202977,35.938296,42.5,-32.5,1,ruber_w,MathienBlard2009,,http://dx.doi.org/10.1029/2008GC002353,,0.649703821,non_reductive
SU90-08,43.353,-30.408,3080,,3.36,0,250,315,1.350385785,8.087219238,16.59729958,35.86499023,16.59730323,35.86496607,43.5,-30.5,1,bulloides,Cleroux2008,,http://doi.org/10.1029/2007PA001505,,0.548383381,non_reductive
SU90-08,43.353,-30.408,3080,,3.04,0,250,315,1.350385785,8.087219238,16.59729958,35.86499023,20.0438029,35.86876297,43.5,-30.5,1,ruber_w,MathienBlard2009,,http://dx.doi.org/10.1029/2008GC002353,,0.548383381,non_reductive
SU90-37,55.117,-20.733,2676,,2.161,0,250,315,1.535036087,8.136959076,11.25409985,35.27209854,11.25410088,35.27209727,55.5,-20.5,1,bulloides,Cleroux2008,,http://doi.org/10.1029/2007PA001505,,0.424387732,non_reductive
T86 10B,37.117,-30.033,2610,,3.403,0,,,1.512035489,8.102341652,19.41210938,36.19501114,19.41211796,36.19502385,37.5,-30.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.437397232,non_reductive
T86 10B,37.117,-30.033,2610,,2.204,0,,,1.512035489,8.102341652,19.41210938,36.19501114,17.70350194,36.16296244,37.5,-30.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.437397232,non_reductive
T86 10B,37.117,-30.033,2610,,3.677,0,,,1.512035489,8.102341652,19.41210938,36.19501114,23.24799983,36.25863266,37.5,-30.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.437397232,non_reductive
T86 10B,37.117,-30.033,2610,,3.25,0,,,1.512035489,8.102341652,19.41210938,36.19501114,22.82934999,36.25914669,37.5,-30.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.437397232,non_reductive
T86 10S,37.117,-30.033,2610,,1.32,1,250,300,1.512035489,8.102341652,19.41210938,36.19501114,17.70350194,36.16296244,37.5,-30.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.437397232,reductive
T86 11B,35.566,-32.55,2220,,3.44,0,359,359,1.707725286,8.10515213,20.53570938,36.37508774,20.53574069,36.37506326,35.5,-32.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.342897234,non_reductive
T86 11B,35.566,-32.55,2220,,2.475682189,0,,,1.707725286,8.10515213,20.53570938,36.37508774,18.8336885,36.34049225,35.5,-32.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.342897234,non_reductive
T86 11B,35.566,-32.55,2220,,3.633,0,,,1.707725286,8.10515213,20.53570938,36.37508774,23.93984509,36.44420528,35.5,-32.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.342897234,non_reductive
T86 11B,35.566,-32.55,2220,,3.171257812,0,,,1.707725286,8.10515213,20.53570938,36.37508774,22.9412117,36.42385165,35.5,-32.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.342897234,non_reductive
T86 1B,53.4,-27.483,2580,,2.62,0,443,443,1.516616702,8.137457848,10.63610935,35.01601028,10.63613423,35.01604939,53.5,-27.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.43475875,non_reductive
T86 1B,53.4,-27.483,2580,,1.612,0,,,1.516616702,8.137457848,10.63610935,35.01601028,10.63613423,35.01604939,53.5,-27.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.43475875,non_reductive
T86 1B,53.4,-27.483,2580,,1.2,1,250,300,1.516616702,8.137457848,10.63610935,35.01601028,10.63613423,35.01604939,53.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.43475875,reductive
T86 3B,50.15,-27.033,3113,,2.37,0,421,421,1.37116313,8.178566933,12.42279053,35.25921249,12.42277662,35.2592481,50.5,-27.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.531889904,non_reductive
T86 3B,50.15,-27.033,3113,,1.216,0,,,1.37116313,8.178566933,12.42279053,35.25921249,12.42277662,35.2592481,50.5,-27.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.531889904,non_reductive
T86 3B,50.15,-27.033,3113,,1.09,1,250,300,1.37116313,8.178566933,12.42279053,35.25921249,12.42277662,35.2592481,50.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.531889904,reductive
T86 5B,46.883,-25.25,3121,,2.87,0,417,417,1.364192247,8.131034851,14.82009983,35.67501068,14.82009109,35.67503198,46.5,-25.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.537339598,non_reductive
T86 5B,46.883,-25.25,3121,,1.526,0,,,1.364192247,8.131034851,14.82009983,35.67501068,14.82009109,35.67503198,46.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.537339598,non_reductive
T86 5B,46.883,-25.25,3121,,1.4,1,250,300,1.364192247,8.131034851,14.82009983,35.67501068,14.82009109,35.67503198,46.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.537339598,reductive
T86 7B,43.917,-24.967,2664,,3.4,0,398,398,1.506383657,8.097875595,16.22450066,35.83848953,16.22449938,35.83846855,43.5,-24.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.440685549,non_reductive
T86 7B,43.917,-24.967,2664,,2.12,0,,,1.506383657,8.097875595,16.22450066,35.83848953,16.22449938,35.83846855,43.5,-24.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.440685549,non_reductive
T86 7B,43.917,-24.967,2664,,2.895,0,,,1.506383657,8.097875595,16.22450066,35.83848953,19.67456373,35.86503347,43.5,-24.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.440685549,non_reductive
T86 8B,42.25,-25.667,3232,,2.37,0,435,435,1.340156913,8.092274666,16.74670982,35.89361191,16.74674153,35.89363988,42.5,-25.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T86 8B,42.25,-25.667,3232,,1.718,0,,,1.340156913,8.092274666,16.74670982,35.89361191,16.74674153,35.89363988,42.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T86 8B,42.25,-25.667,3232,,3.639,0,,,1.340156913,8.092274666,16.74670982,35.89361191,20.26966286,35.93067424,42.5,-25.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T86 8B,42.25,-25.667,3232,,2.522,0,,,1.340156913,8.092274666,16.74670982,35.89361191,20.26966286,35.93067424,42.5,-25.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.556786502,non_reductive
T86 8B,42.25,-25.667,3232,,1.39,1,250,300,1.340156913,8.092274666,16.74670982,35.89361191,16.74674153,35.89363988,42.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.556786502,reductive
T86 9B,40.8,-27.45,2026,,2.94,0,420,420,1.678351879,8.099254608,17.75168991,35.98241043,17.75168085,35.98244222,40.5,-27.5,1,bulloides,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.355004585,non_reductive
T86 9B,40.8,-27.45,2026,,2.042,0,,,1.678351879,8.099254608,17.75168991,35.98241043,16.93434887,35.96964188,40.5,-27.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.355004585,non_reductive
T86 9B,40.8,-27.45,2026,,3.056,0,,,1.678351879,8.099254608,17.75168991,35.98241043,21.45133018,36.04439926,40.5,-27.5,1,ruber_w,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.355004585,non_reductive
T86 9B,40.8,-27.45,2026,,2.871,0,,,1.678351879,8.099254608,17.75168991,35.98241043,21.45133018,36.04439926,40.5,-27.5,1,sacculifer,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.355004585,non_reductive
T86 9B,40.8,-27.45,2026,,1.44,1,250,300,1.678351879,8.099254608,17.75168991,35.98241043,16.93434887,35.96964188,40.5,-27.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.355004585,reductive
T87 118B,36.98,2.55,2000,,4.119784005,0,150,500,3.304501772,8.076418877,19.33659935,37.04851151,19.33659252,37.04850737,37.5,2.5,1,bulloides,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.091577339,non_reductive
T87 118B,36.98,2.55,2000,,3.164969906,1,150,300,3.304501772,8.076418877,19.33659935,37.04851151,24.83150355,36.98322932,37.5,2.5,1,ruber_w,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.091577339,reductive
T87 128B,35.49,-2.67,296,,4.153139828,0,150,500,3.519483089,8.081258774,18.79140091,36.60939026,18.79140663,36.60939217,35.5,-2.5,1,bulloides,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.080731354,non_reductive
T87 133B,35.82,-2.89,1100,,3.669188147,0,150,500,3.178902864,8.081258774,18.79140091,36.60939026,18.79140663,36.60939217,35.5,-2.5,1,bulloides,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.098956764,non_reductive
T87 133B,35.82,-2.89,1100,,3.674917608,1,150,500,3.178902864,8.081258774,18.79140091,36.60939026,23.26696014,36.60089493,35.5,-2.5,1,ruber_p,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.098956764,reductive
T87 133B,35.82,-2.89,1100,,3.149876552,1,150,300,3.178902864,8.081258774,18.79140091,36.60939026,23.26696014,36.60089493,35.5,-2.5,1,ruber_w,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.098956764,reductive
T87 14B,38.57,19.92,1999,,4.956799878,1,300,500,3.346105337,8.107156754,19.59199905,38.37648773,24.83600362,38.58565903,38.5,19.5,1,ruber_w,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.089314256,reductive
T87 43B,35.85,13.03,1514,,4.180057523,0,150,500,3.735265732,8.078028679,19.88570023,37.61168671,19.88570762,37.61167653,35.5,13.5,1,bulloides,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.071673233,non_reductive
T87 43B,35.85,13.03,1514,,4.306852534,1,300,500,3.735265732,8.078028679,19.88570023,37.61168671,24.83500004,37.70595074,35.5,13.5,1,ruber_w,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.071673233,reductive
T87 45B,36.49,13.32,1716,,3.762599822,0,150,500,3.638849974,8.079031944,19.36849022,37.54508972,19.36846407,37.54507065,36.5,13.5,1,bulloides,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.07552169,non_reductive
T87 45B,36.49,13.32,1716,,3.493889967,1,150,300,3.638849974,8.079031944,19.36849022,37.54508972,24.25089693,37.61914444,36.5,13.5,1,ruber_w,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.07552169,reductive
T87 71B,38.93,10.59,2654,,3.853902218,0,150,500,3.148183107,8.071821213,18.92020988,37.69469833,18.92024064,37.69470501,38.5,10.5,1,bulloides,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.100897413,non_reductive
T87 71B,38.93,10.59,2654,,3.715595249,1,300,500,3.148183107,8.071821213,18.92020988,37.69469833,24.53876305,37.78369268,38.5,10.5,1,ruber_w,Ferguson2008,,http://doi.org/10.1016/j.epsl.2007.10.011,,0.100897413,reductive
T88 11B,45.4,-25.435,2741,,2.91,0,447,447,1.513722897,8.119003296,15.31590939,35.74069977,15.31592258,35.74069309,45.5,-25.5,1,bulloides,ElderfieldGanssen2000,Barker PhD Thesis,http://dx.doi.org/10.1038/35013033,,0.436422607,non_reductive
T88 11B,45.4,-25.435,2741,,1.781,0,,,1.513722897,8.119003296,15.31590939,35.74069977,15.31592258,35.74069309,45.5,-25.5,1,incompta,ElderfieldGanssen2000,,http://dx.doi.org/10.1038/35013033,,0.436422607,non_reductive
T88 11B,45.4,-25.435,2741,,1.28,1,250,300,1.513722897,8.119003296,15.31590939,35.74069977,15.31592258,35.74069309,45.5,-25.5,1,incompta,Yu2008,,https://doi.org/10.1016/j.gca.2008.07.011,,0.436422607,reductive
